election_year,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
2019,Chhattisgarh,Korba,TULESHWAR HIRASINGH MARKAM,Male,45,ST,GGP,Saw,37371,46,37417,1508840
2019,Chhattisgarh,Korba,RAJ KUMAR YADAV,Male,67,GEN,BYPP,Letter Box,1984,2,1986,1508840
2019,Chhattisgarh,Korba,RAJESH PANDEY,Male,43,GEN,BHBHP,Glass Tumbler,3084,1,3085,1508840
2019,Chhattisgarh,Korba,LILAMBAR SINGH,Male,58,ST,BTP,Auto- Rickshaw,2910,0,2910,1508840
2019,Chhattisgarh,Korba,SUMAN LAL KHANDE,Male,42,SC,RJsbhP,COCONUT FARM,2982,5,2987,1508840
2019,Chhattisgarh,Korba,DEEPAK SAHU,Male,34,GEN,IND,Air Conditioner,3700,3,3703,1508840
2019,Chhattisgarh,Korba,PRAMOD KUMAR SHARMA,Male,60,GEN,IND,Tractor Chalata Kisan,4797,1,4798,1508840
2019,Chhattisgarh,Korba,RAMDAYAL URAON,Male,58,ST,IND,Almirah,6795,6,6801,1508840
2019,Chhattisgarh,Korba,LAKHAN LAL DEWANGAN,Male,44,GEN,IND,Cauliflower,13694,1,13695,1508840
2019,Chhattisgarh,Korba,NOTA,,,,NOTA,NOTA,19292,13,19305,1508840
2019,Chhattisgarh,Bilaspur,ATAL SHRIVASTAV,Male,51,GEN,INC,Hand,492185,611,492796,1876953
2019,Chhattisgarh,Bilaspur,ARUN SAO,Male,51,GEN,BJP,Lotus,633268,1291,634559,1876953
2019,Chhattisgarh,Bilaspur,UTTAM DAS GUROO GOSAI,Male,47,GEN,BSP,Elephant,21088,92,21180,1876953
2019,Chhattisgarh,Bilaspur,NAND KISHORE RAJ,Male,45,ST,GGP,Saw,5242,17,5259,1876953
2019,Chhattisgarh,Bilaspur,POORAN LAL CHHABARIYA,Male,56,GEN,SWAP,Almirah,964,2,966,1876953
2019,Chhattisgarh,Bilaspur,YAMAN BANJARE,Male,26,SC,BKNP,Tractor Chalata Kisan,892,4,896,1876953
2019,Chhattisgarh,Bilaspur,RAMKUMAR GHATLAHARE,Male,46,SC,BLRP,BUCKET,823,3,826,1876953
2019,Chhattisgarh,Bilaspur,EG. RAMFAL MANDREY,Male,40,SC,APoI,Coat,2478,4,2482,1876953
2019,Chhattisgarh,Bilaspur,SHAMBHU PRASAD SHARMA,Male,74,GEN,BHBHP,Glass Tumbler,1959,1,1960,1876953
2019,Chhattisgarh,Bilaspur,SIDDHRAM LAHARE,Male,44,SC,RJsbhP,COCONUT FARM,1309,2,1311,1876953
2019,Chhattisgarh,Bilaspur,SANTOSH KAUSHAL,Male,47,GEN,SHS,Bow and Arrow,1863,2,1865,1876953
2019,Chhattisgarh,Bilaspur,"SANDEEP TIWARI ""RAJ""",Male,43,GEN,BSHSP,Ganna Kisan,1851,1,1852,1876953
2019,Chhattisgarh,Bilaspur,SANDEEP SINGH PORTE,Male,28,ST,AVVP,Refrigerator,2198,3,2201,1876953
2019,Chhattisgarh,Bilaspur,ARUNKUMAR SAHU,Male,41,GEN,IND,Apple,3279,2,3281,1876953
2019,Chhattisgarh,Bilaspur,AVISHEK EKKA,Male,31,ST,IND,CHESS BOARD,6782,0,6782,1876953
2019,Chhattisgarh,Bilaspur,ENGINEER INDRASEN MOGRE,Male,53,GEN,IND,Auto- Rickshaw,11982,0,11982,1876953
2019,Chhattisgarh,Bilaspur,URMILA TIWARI,Female,60,GEN,IND,Harmonium,4979,0,4979,1876953
2019,Chhattisgarh,Bilaspur,DUJ RAM SAHU,Male,47,GEN,IND,Baby Walker,3504,1,3505,1876953
2019,Chhattisgarh,Bilaspur,BALDAU PRASAD SAHU,Male,46,GEN,IND,Balloon,800,1,801,1876953
2019,Chhattisgarh,Bilaspur,RAJU KHATIK URPH LALU,Male,50,SC,IND,Television,543,0,543,1876953
2019,Chhattisgarh,Bilaspur,VIDYA SAHU,Female,49,GEN,IND,Bangles,744,4,748,1876953
2019,Chhattisgarh,Bilaspur,SALIK RAM JOGI,Male,52,SC,IND,Helicopter,645,0,645,1876953
2019,Chhattisgarh,Bilaspur,HARISH CHANDRA SAHU,Male,50,GEN,IND,Basket containing Fruits,1257,1,1258,1876953
2019,Chhattisgarh,Bilaspur,HARISH KUMAR MANDWA,Male,38,SC,IND,Air Conditioner,946,0,946,1876953
2019,Chhattisgarh,Bilaspur,HORILAL ANANT,Male,25,SC,IND,Battery Torch,1446,0,1446,1876953
2019,Chhattisgarh,Bilaspur,NOTA,,,,NOTA,NOTA,4356,9,4365,1876953
2019,Chhattisgarh,Rajnandgaon,BHOLA RAM SAHU,Male,60,GEN,INC,Hand,549410,1011,550421,1716459
2019,Chhattisgarh,Rajnandgaon,RAVITA LAKRA (DHRUV),Female,45,SC,BSP,Elephant,17105,40,17145,1716459
2019,Chhattisgarh,Rajnandgaon,SANTOSH PANDEY,Male,51,GEN,BJP,Lotus,660956,1431,662387,1716459
2019,Chhattisgarh,Rajnandgaon,AJAY PALI (BABA),Male,40,GEN,SHS,Bow & Arrow,8364,2,8366,1716459
2019,Chhattisgarh,Rajnandgaon,DR. GOJUPAL,Male,53,GEN,RPI(A),Almirah,1773,0,1773,1716459
2019,Chhattisgarh,Rajnandgaon,PRATIMA SANTOSH WASHNIK,Female,38,SC,RP(K),Pen Nib with Seven Rays,1504,2,1506,1716459
2019,Chhattisgarh,Rajnandgaon,MAHENDRA KUMAR SAHU,Male,35,GEN,FDLP,DIAMOND,1518,1,1519,1716459
2019,Chhattisgarh,Rajnandgaon,VISHWANATH SINGH PORTE,Male,49,ST,GGP,Saw,3802,15,3817,1716459
2019,Chhattisgarh,Rajnandgaon,BAIDYA SHEKHU RAM VERMA (GURUJI),Male,52,GEN,APoI,Coat,4293,4,4297,1716459
2019,Chhattisgarh,Rajnandgaon,KAMINI SAHU,Female,34,GEN,IND,Air Conditioner,2442,3,2445,1716459
2019,Chhattisgarh,Rajnandgaon,KRANTI GUPTA,Female,46,GEN,IND,Auto- Rickshaw,3710,3,3713,1716459
2019,Chhattisgarh,Rajnandgaon,RAMKHILAWAN DAHARIYA,Male,50,SC,IND,Black Board,5065,3,5068,1716459
2019,Chhattisgarh,Rajnandgaon,SACHCHIDANAND KAUSHIK,Male,33,GEN,IND,Table,12472,0,12472,1716459
2019,Chhattisgarh,Rajnandgaon,SUDESH TIKAM,Male,52,ST,IND,Tractor Chalata Kisan,12659,9,12668,1716459
2019,Chhattisgarh,Rajnandgaon,NOTA,,,,NOTA,NOTA,19423,13,19436,1716459
2019,Chhattisgarh,Durg,GEETANJALI SINGH,Female,25,GEN,BSP,Elephant,20071,53,20124,1940269
2019,Chhattisgarh,Durg,PRATIMA CHANDRAKAR,Female,61,GEN,INC,Hand,456793,603,457396,1940269
2019,Chhattisgarh,Durg,VIJAY BAGHEL,Male,59,GEN,BJP,Lotus,847445,1929,849374,1940269
2019,Chhattisgarh,Durg,ANURAG SINGH,Male,25,GEN,BKNP,Tractor Chalata Kisan,5432,3,5435,1940269
2019,Chhattisgarh,Durg,AATMA RAM SAHU,Male,37,GEN,SUCI(C),Glass Tumbler,2218,3,2221,1940269
2019,Chhattisgarh,Durg,KAMLESH KUMAR NAGARCHI,Male,42,GEN,SHS,Bow & Arrow,1095,2,1097,1940269
2019,Chhattisgarh,Durg,TRESSA DAVID,Female,53,GEN,IPBP,Binoculars,797,0,797,1940269
2019,Chhattisgarh,Durg,PITAMBAR LAL NISHAD,Male,30,GEN,BHAPRAP,Ludo,775,0,775,1940269
2019,Chhattisgarh,Durg,FARID MOHAMMAD QURAISHI,Male,37,GEN,GGP,Saw,918,1,919,1940269
2019,Chhattisgarh,Durg,MALIK RAM THAKUR,Male,57,ST,APoI,Coat,1977,5,1982,1940269
2019,Chhattisgarh,Durg,RAJ KUMAR GUPTA ADVOCATE,Male,66,GEN,CSM,Air Conditioner,1519,3,1522,1940269
2019,Chhattisgarh,Durg,RAJESH KUMAR DUBEY,Male,49,GEN,BSCP,FLUTE,2110,4,2114,1940269
2019,Chhattisgarh,Durg,SEVAKRAM BANJARE,Male,61,SC,RJsbhP,COCONUT FARM,4067,5,4072,1940269
2019,Chhattisgarh,Durg,HIDAR BHATI,Male,52,GEN,SDP(MP),Iron,12107,0,12107,1940269
2019,Chhattisgarh,Durg,ANOOP KUMAR PANDEY,Male,30,GEN,IND,Bat,7958,1,7959,1940269
2019,Chhattisgarh,Durg,ARUN KUMAR JOSHI,Male,49,SC,IND,Envelope,6752,1,6753,1940269
2019,Chhattisgarh,Durg,POKHRAJ MESHRAM,Male,47,SC,IND,Pen Nib with Seven Rays,3177,0,3177,1940269
2019,Chhattisgarh,Durg,PRAVEEN TIWARI,Male,40,ST,IND,Pressure Cooker,3466,0,3466,1940269
2019,Chhattisgarh,Durg,MANOJ GAYKWAD CHHATTISGARHIYA,Male,29,SC,IND,Key,4011,1,4012,1940269
2019,Chhattisgarh,Durg,GURU DADA LOKESH,Male,65,GEN,IND,Sewing Machine,1420,0,1420,1940269
2019,Chhattisgarh,Durg,SUNIL KUMAR MARKANDEY,Male,35,SC,IND,Table,1003,0,1003,1940269
2019,Chhattisgarh,Durg,NOTA,,,,NOTA,NOTA,4250,21,4271,1940269
2019,Chhattisgarh,Raipur,Khilesh Kumar Sahu Alias Khileshwar,Male,29,GEN,BSP,Elephant,10520,77,10597,2111738
2019,Chhattisgarh,Raipur,Pramod Dubey,Male,53,GEN,INC,Hand,488515,1149,489664,2111738
2019,Chhattisgarh,Raipur,Sunil Kumar Soni,Male,57,GEN,BJP,Lotus,836211,1691,837902,2111738
2019,Chhattisgarh,Raipur,Ajay Chakole,Male,50,GEN,GGP,Saw,4418,4,4422,2111738
2019,Chhattisgarh,Raipur,Ikram Saifi,Male,52,GEN,APoI,Coat,1493,2,1495,2111738
2019,Chhattisgarh,Raipur,Chhabi Lal Kanwar,Male,40,ST,BSCP,FLUTE,812,5,817,2111738
2019,Chhattisgarh,Raipur,Tameshwar Sahu,Male,28,GEN,BKNP,Tractor Chalata Kisan,762,0,762,2111738
2019,Chhattisgarh,Raipur,Devki Dubey (Sandhya),Female,51,GEN,RPI(A),Almirah,787,1,788,2111738
2019,Chhattisgarh,Raipur,Devendra Kumar Patil,Male,37,SC,SUCI(C),Glass Tumbler,1469,0,1469,2111738
2019,Chhattisgarh,Raipur,Banmali Chhura,Male,36,SC,BHBP,Sewing Machine,1069,0,1069,2111738
2019,Chhattisgarh,Raipur,Dr. Yogita Bajpai,Female,49,GEN,SABHP,Camera,1208,2,1210,2111738
2019,Chhattisgarh,Raipur,Vijay Kumar Kurre,Male,36,SC,RJsbhP,COCONUT FARM,1742,2,1744,2111738
2019,Chhattisgarh,Raipur,Advocate Shailendra Kumar Banjare,Male,42,SC,SSBD,Key,2801,1,2802,2111738
2019,Chhattisgarh,Raipur,Santosh Yadu,Male,29,GEN,SHS,Bow & Arrow,9689,1,9690,2111738
2019,Chhattisgarh,Raipur,Tarjan Jangde,Male,48,SC,IND,Tongs,6299,2,6301,2111738
2019,Chhattisgarh,Raipur,Navin Gupta,Male,47,GEN,IND,Air Conditioner,5675,1,5676,2111738
2019,Chhattisgarh,Raipur,Pravin Jain,Male,54,GEN,IND,Gas Stove,1936,0,1936,2111738
2019,Chhattisgarh,Raipur,Pritesh Pandey,Male,25,GEN,IND,Man Blowing Turha,3829,0,3829,2111738
2019,Chhattisgarh,Raipur,Manish Shrivastav,Male,45,GEN,IND,Binoculars,4034,1,4035,2111738
2019,Chhattisgarh,Raipur,Ramkrishna Verma,Male,60,GEN,IND,Pan,671,1,672,2111738
2019,Chhattisgarh,Raipur,Ramdyal Dahariya,Male,60,SC,IND,Football,467,0,467,2111738
2019,Chhattisgarh,Raipur,Rupesh Sahu,Male,38,GEN,IND,Apple,473,0,473,2111738
2019,Chhattisgarh,Raipur,Shankar Lal Vardani,Male,54,GEN,IND,Auto- Rickshaw,887,0,887,2111738
2019,Chhattisgarh,Raipur,Sanju Kumar Yadav,Male,35,GEN,IND,Bat,1660,1,1661,2111738
2019,Chhattisgarh,Raipur,Santosh Sahu,Male,29,GEN,IND,Ganna Kisan,1588,2,1590,2111738
2019,Chhattisgarh,Raipur,NOTA,,,,NOTA,NOTA,4276,16,4292,2111738
2019,Chhattisgarh,Mahasamund,CHUNNI LAL SAHU,Male,51,GEN,BJP,Lotus,614924,1656,616580,1637951
2019,Chhattisgarh,Mahasamund,DHANSING KOSARIYA,Male,48,SC,BSP,Elephant,11214,31,11245,1637951
2019,Chhattisgarh,Mahasamund,DHANENDRA SAHU,Male,66,GEN,INC,Hand,525229,840,526069,1637951
2019,Chhattisgarh,Mahasamund,ASHOK SONI,Male,40,GEN,APoI,Coat,7729,4,7733,1637951
2019,Chhattisgarh,Mahasamund,COMRADE BHOJLAL NETAM,Male,69,ST,CPIM,Tractor Chalata Kisan,2259,4,2263,1637951
2019,Chhattisgarh,Mahasamund,ROHIT KUMAR KOSRE,Male,38,SC,RJsbhP,COCONUT FARM,1316,1,1317,1637951
2019,Chhattisgarh,Mahasamund,DR. VIRENDRA CHOUDHARY,Male,52,GEN,BSCP,FLUTE,2537,1,2538,1637951
2019,Chhattisgarh,Mahasamund,KHILAWAN SINGH DHRUW,Male,45,ST,IND,Auto- Rickshaw,2244,6,2250,1637951
2019,Chhattisgarh,Mahasamund,CHAMPALAL PATEL GURUJI,Male,57,GEN,IND,Scissors,1938,3,1941,1637951
2019,Chhattisgarh,Mahasamund,JAGMOHAN BHAGWAT KOSARIYA,Male,65,SC,IND,Balloon,2243,1,2244,1637951
2019,Chhattisgarh,Mahasamund,TARUN KUMAR DADSENA,Male,48,GEN,IND,Air Conditioner,4180,1,4181,1637951
2019,Chhattisgarh,Mahasamund,DEVENDAR SINGH THAKUR (RAJPUT),Male,33,GEN,IND,Glass Tumbler,15488,3,15491,1637951
2019,Chhattisgarh,Mahasamund,SANTOSH BANJARE,Male,40,SC,IND,Ganna Kisan,7241,1,7242,1637951
2019,Chhattisgarh,Mahasamund,NOTA,,,,NOTA,NOTA,21218,23,21241,1637951
2019,Chhattisgarh,Bastar,AAYTU RAM MANDAVI,Male,55,ST,BSP,Elephant,30422,27,30449,1379122
2019,Chhattisgarh,Bastar,DEEPAK BAIJ,Male,38,ST,INC,Hand,401539,988,402527,1379122
2019,Chhattisgarh,Bastar,BAIDU RAM KASHYAP,Male,46,ST,BJP,Lotus,361727,1818,363545,1379122
2019,Chhattisgarh,Bastar,RAMU RAM MOURYA,Male,42,ST,CPI,Ears of Corn And Sickle,38388,7,38395,1379122
2019,Chhattisgarh,Bastar,PANEESH PRASAD NAG,Male,29,ST,APoI,Coat,12404,17,12421,1379122
2019,Chhattisgarh,Bastar,MANGALARAM KARMA,Male,40,ST,ABSKP,Plastering Trowel,9910,2,9912,1379122
2019,Chhattisgarh,Bastar,SURESH KAWASI,Male,38,ST,SHS,Bow & Arrow,13929,1,13930,1379122
2019,Chhattisgarh,Bastar,NOTA,,,,NOTA,NOTA,41656,11,41667,1379122
2019,Chhattisgarh,Kanker,BIRESH THAKUR,Male,52,ST,INC,Hand,537999,1320,539319,1558952
2019,Chhattisgarh,Kanker,MOHAN MANDAVI,Male,61,ST,BJP,Lotus,543376,2857,546233,1558952
2019,Chhattisgarh,Kanker,SUBE SINGH DHURVA,Male,47,ST,BSP,Elephant,10088,36,10124,1558952
2019,Chhattisgarh,Kanker,UMASHANKAR BHANDARI,Male,36,ST,SHS,Bow & Arrow,3417,20,3437,1558952
2019,Chhattisgarh,Kanker,GHANSHYAM JURRI,Male,44,ST,GGP,Saw,4391,80,4471,1558952
2019,Chhattisgarh,Kanker,DURGAPRASAD THAKUR,Male,43,ST,APoI,Coat,6095,8,6103,1558952
2019,Chhattisgarh,Kanker,MATHAN SINGH MARKAM,Male,40,ST,BSCP,FLUTE,5574,12,5586,1558952
2019,Chhattisgarh,Kanker,NAREND NAG,Male,37,ST,IND,Air Conditioner,5750,8,5758,1558952
2019,Chhattisgarh,Kanker,HARISINGH SIDAR,Male,73,ST,IND,Batsman,11447,2,11449,1558952
2019,Chhattisgarh,Kanker,NOTA,,,,NOTA,NOTA,26692,21,26713,1558952
2019,Dadra & Nagar Haveli,Dadra & Nagar Haveli,TOKIYA PRABHUBHAI,Male,40,ST,INC,Hand,8608,0,8608,250029
2019,Dadra & Nagar Haveli,Dadra & Nagar Haveli,DONGARKAR ISHWARBHAI GOPJIBHAI,Male,34,ST,BSP,Elephant,948,0,948,250029
2019,Dadra & Nagar Haveli,Dadra & Nagar Haveli,PATEL NATUBHAI GOMANBHAI,Male,46,ST,BJP,Lotus,81384,36,81420,250029
2019,Dadra & Nagar Haveli,Dadra & Nagar Haveli,JANATHIYA PRAVINBHAI LADAKBHAI,Male,31,ST,BMUP,Cot,1596,0,1596,250029
2019,Dadra & Nagar Haveli,Dadra & Nagar Haveli,PATEL ANKITA AMRUTBHAI,Female,35,ST,SHS,Bow & Arrow,4000,0,4000,250029
2019,Dadra & Nagar Haveli,Dadra & Nagar Haveli,BHIKHLABHAI VANSABHAI KHULAT,Male,51,ST,BTP,Auto- Rickshaw,843,0,843,250029
2019,Dadra & Nagar Haveli,Dadra & Nagar Haveli,HALPATI RAJESHBHAI BHANABHAI,Male,35,ST,NSBHP,Ganna Kisan,1160,0,1160,250029
2019,Dadra & Nagar Haveli,Dadra & Nagar Haveli,KURADA DEEPAKBHAI,Male,33,ST,IND,Throwing a Javelin,3630,0,3630,250029
2019,Dadra & Nagar Haveli,Dadra & Nagar Haveli,DELKAR MOHANBHAI SANJIBHAI,Male,56,ST,IND,Batsman,90399,22,90421,250029
2019,Dadra & Nagar Haveli,Dadra & Nagar Haveli,DAYAT MANOJ RANCHOD,Male,31,ST,IND,Helicopter,2287,0,2287,250029
2019,Dadra & Nagar Haveli,Dadra & Nagar Haveli,PATEL DHIRUBHAI CHHOTUBHAI,Male,48,ST,IND,Table,1120,0,1120,250029
2019,Dadra & Nagar Haveli,Dadra & Nagar Haveli,NOTA,,,,NOTA,NOTA,2950,0,2950,250029
2019,Daman & Diu,Daman & diu,KETAN DAHYABHAI PATEL,Male,44,GEN,INC,Hand,27643,12,27655,121740
2019,Daman & Diu,Daman & diu,LALUBHAI BABUBHAI PATEL,Male,63,GEN,BJP,Lotus,37586,11,37597,121740
2019,Daman & Diu,Daman & diu,SAKIL LATIF KHAN,Male,32,GEN,BSP,Elephant,790,2,792,121740
2019,Daman & Diu,Daman & diu,PATEL UMESHBHAI BABUBHAI,Male,42,GEN,IND,SHIP,19935,3,19938,121740
2019,Daman & Diu,Daman & diu,NOTA,,,,NOTA,NOTA,1487,0,1487,121740
2019,Goa,North Goa,GIRISH RAYA CHODANKAR,Male,52,GEN,INC,Hand,164407,190,164597,556761
2019,Goa,North Goa,SHRIPAD YESSO NAIK,Male,66,GEN,BJP,Lotus,244034,810,244844,556761
2019,Goa,North Goa,AMIT ATMARAM KORGAONKAR,Male,40,GEN,RPI(KM),Camera,2804,5,2809,556761
2019,Goa,North Goa,DATTATRAYA PADGAONKAR,Male,59,GEN,AAAP,Broom,4748,8,4756,556761
2019,Goa,North Goa,AISHWARYA ARJUN SALGAONKAR,Female,40,GEN,IND,Football,2124,3,2127,556761
2019,Goa,North Goa,BHAGAWANT SADANAND KAMAT,Male,57,GEN,IND,Ganna Kisan,2430,2,2432,556761
2019,Goa,North Goa,NOTA,,,,NOTA,NOTA,7047,16,7063,556761
2019,Goa,South Goa,COSME FRANCISCO CAITANO SARDINHA,Male,73,GEN,INC,Hand,201279,282,201561,579352
2019,Goa,South Goa,ADV. NARENDRA SAWAIKAR,Male,52,GEN,BJP,Lotus,191205,601,191806,579352
2019,Goa,South Goa,ELVIS GOMES,Male,56,GEN,AAAP,Broom,20876,15,20891,579352
2019,Goa,South Goa,RAKHI AMIT NAIK,Female,34,GEN,SHS,Bow & Arrow,1761,2,1763,579352
2019,Goa,South Goa,DR. KALIDAS PRAKASH VAINGANKAR,Male,39,GEN,IND,SHIP,1412,1,1413,579352
2019,Goa,South Goa,MAYUR KHANCONKAR,Male,28,GEN,IND,Football,1705,0,1705,579352
2019,Goa,South Goa,NOTA,,,,NOTA,NOTA,5419,17,5436,579352
2019,Gujarat,Kachchh,CHAVDA VINOD LAKHAMSHI,Male,40,SC,BJP,Lotus,631753,5281,637034,1744321
2019,Gujarat,Kachchh,NARESH NARANBHAI MAHESHWARI,Male,52,SC,INC,Hand,329229,2292,331521,1744321
2019,Gujarat,Kachchh,LAKHUBHAI VAGHELA,Male,51,SC,BSP,Elephant,7394,54,7448,1744321
2019,Gujarat,Kachchh,CHAVDA PRAVINBHAI CHANABHAI,Male,50,SC,HND,Water Tank,2147,8,2155,1744321
2019,Gujarat,Kachchh,DHIRUBHAI BABULAL SHRIMALI,Male,50,SC,aicp,Auto- Rickshaw,1590,6,1596,1744321
2019,Gujarat,Kachchh,MAHESHWARI DEVJIBHAI VACHHIYABHAI,Male,44,SC,BMUP,Cot,10004,94,10098,1744321
2019,Gujarat,Kachchh,SONDARVA BALUBEN MAHESHBHAI,Female,47,SC,RPWP,Cup & Saucer,1682,17,1699,1744321
2019,Gujarat,Kachchh,BABULAL AMARSHI VAGHELA,Male,55,SC,IND,Tractor Chalata Kisan,2133,8,2141,1744321
2019,Gujarat,Kachchh,MARU MANISHA BHARAT,Female,37,SC,IND,DIAMOND,4962,22,4984,1744321
2019,Gujarat,Kachchh,MEGHVAL BHIMJIBHAI BHIKHABHAI,Male,34,SC,IND,Air Conditioner,5750,11,5761,1744321
2019,Gujarat,Kachchh,NOTA,,,,NOTA,NOTA,18551,210,18761,1744321
2019,Gujarat,Banaskantha,TEJABHAI NETHIBHAI RABARI,Male,49,GEN,BSP,Elephant,11034,54,11088,1697384
2019,Gujarat,Banaskantha,PARTHIBHAI GALBABHAI BHATOL,Male,75,GEN,INC,Hand,309446,1366,310812,1697384
2019,Gujarat,Banaskantha,PARBATBHAI SAVABHAI PATEL,Male,70,GEN,BJP,Lotus,675650,3458,679108,1697384
2019,Gujarat,Banaskantha,THAKOR MELAJI MADARSINH,Male,32,GEN,GAGUP,Sewing Machine,6799,10,6809,1697384
2019,Gujarat,Banaskantha,CHARAMTA BHARATKUMAR KHEMABHAI,Male,36,GEN,IND,Harmonium,1818,6,1824,1697384
2019,Gujarat,Banaskantha,DR. CHANDRA BEN,Female,56,GEN,IND,Well,2252,9,2261,1697384
2019,Gujarat,Banaskantha,JAGDISHJI PARTHIJI DHARANI,Male,46,GEN,IND,Pot,1491,1,1492,1697384
2019,Gujarat,Banaskantha,THAKOR SWARUPJI SARDARJI,Male,39,GEN,IND,Gas Cylinder,48516,118,48634,1697384
2019,Gujarat,Banaskantha,DESAI ISHVARBHAI MAHADEVBHAI,Male,58,GEN,IND,Truck,1704,5,1709,1697384
2019,Gujarat,Banaskantha,PADHIYAR BHARATKUMAR ISHVARLAL,Male,42,GEN,IND,Tractor Chalata Kisan,1504,3,1507,1697384
2019,Gujarat,Banaskantha,PARMAR CHHAGANCHANDRARAJ DHANABHAI,Male,52,SC,IND,Telephone,2512,4,2516,1697384
2019,Gujarat,Banaskantha,PARSANI IBRAHIMBHAI PIRABHAI,Male,38,GEN,IND,Auto- Rickshaw,3678,1,3679,1697384
2019,Gujarat,Banaskantha,PUROHIT SHYAMABEN NARANBHAI,Female,33,GEN,IND,DIAMOND,11064,5,11069,1697384
2019,Gujarat,Banaskantha,MADHU NIRUPABEN,Female,40,GEN,IND,Pressure Cooker,6844,1,6845,1697384
2019,Gujarat,Banaskantha,NOTA,,,,NOTA,NOTA,12658,70,12728,1697384
2019,Gujarat,Patan,CHAUDHARI KIRTIBHAI JESHANGBHAI,Male,38,GEN,NCP,Clock,9184,31,9215,1807043
2019,Gujarat,Patan,JAGDISH THAKOR,Male,62,GEN,INC,Hand,437358,2131,439489,1807043
2019,Gujarat,Patan,DABHI BHARATSINHJI SHANKARJI,Male,64,GEN,BJP,Lotus,629813,3555,633368,1807043
2019,Gujarat,Patan,SURAJKUMAR MAHENDRABHAI PARMAR,Male,34,SC,BSP,Elephant,6588,63,6651,1807043
2019,Gujarat,Patan,PRAJAPATI JAYANTIBHAI DEVABHAI,Male,50,GEN,HND,Water Tank,2771,17,2788,1807043
2019,Gujarat,Patan,UMEDBHAI HARIBHAI NAI,Male,49,GEN,IND,BUCKET,1036,5,1041,1807043
2019,Gujarat,Patan,CHAUDHARI SHAILESHKUMAR KANJIBHAI,Male,36,GEN,IND,Camera,1217,5,1222,1807043
2019,Gujarat,Patan,PRAVINKUMAR TULSIDAS PANDYA,Male,42,GEN,IND,Bead Necklace,1372,4,1376,1807043
2019,Gujarat,Patan,BHORANIYA SHOYABBHAI HASAMBHAI,Male,52,GEN,IND,Sewing Machine,1783,1,1784,1807043
2019,Gujarat,Patan,MAKWANA VAGHABHAI MAGANBHAI,Male,47,SC,IND,Bottle,2039,5,2044,1807043
2019,Gujarat,Patan,MOLAPIYA ABDULKUDUS ABDULMAJID,Male,44,GEN,IND,Gas Cylinder,5645,2,5647,1807043
2019,Gujarat,Patan,RATHOD GOVINDBHAI BHIKHABHAI,Male,35,SC,IND,Helicopter,7299,5,7304,1807043
2019,Gujarat,Patan,NOTA,,,,NOTA,NOTA,14268,59,14327,1807043
2019,Gujarat,Mahesana,CHAUHAN PRAHLADBHAI NATTHUBHAI,Male,65,SC,BSP,Elephant,9449,63,9512,1648869
2019,Gujarat,Mahesana,A. J. Patel,Male,73,GEN,INC,Hand,376193,1813,378006,1648869
2019,Gujarat,Mahesana,SHARDABEN ANILBHAI PATEL,Female,71,GEN,BJP,Lotus,656686,2839,659525,1648869
2019,Gujarat,Mahesana,CHAUDHARI SENDHABHAI ABHERAJBHAI,Male,44,GEN,BMUP,Cot,4556,29,4585,1648869
2019,Gujarat,Mahesana,PRAJAPATI KANUBHAI AMATHARAM,Male,53,GEN,BRP,Triangle,987,5,992,1648869
2019,Gujarat,Mahesana,BAROT KULDIPKUMAR BHARATKUMAR,Male,30,GEN,YJJP,Pendulum,913,6,919,1648869
2019,Gujarat,Mahesana,THAKOR JAYANTIJI CHUNTHAJI,Male,36,GEN,IND,Auto- Rickshaw,1467,16,1483,1648869
2019,Gujarat,Mahesana,THAKOR BIPINKUMAR SHANKARJI,Male,32,GEN,IND,Telephone,2101,10,2111,1648869
2019,Gujarat,Mahesana,THAKOR MAYURKUMAR RUPSINGJI,Male,28,GEN,IND,Air Conditioner,1392,5,1397,1648869
2019,Gujarat,Mahesana,PATEL ANITABEN RAMABHAI,Female,33,GEN,IND,Cup & Saucer,2114,5,2119,1648869
2019,Gujarat,Mahesana,PATEL AMBALAL TALASHIBHAI,Male,71,GEN,IND,Tractor Chalata Kisan,3999,2,4001,1648869
2019,Gujarat,Mahesana,RATHOD GULABSINH DURSINH,Male,28,GEN,IND,Gas Cylinder,5211,10,5221,1648869
2019,Gujarat,Mahesana,NOTA,,,,NOTA,NOTA,11979,88,12067,1648869
2019,Gujarat,Sabarkantha,THAKOR RAJENDRASINH SHIVSINH,Male,46,GEN,INC,Hand,428836,4161,432997,1801717
2019,Gujarat,Sabarkantha,RATHOD DIPSINH SHANKARSINH,Male,67,GEN,BJP,Lotus,696497,5486,701983,1801717
2019,Gujarat,Sabarkantha,VINODBHAI JETHABHAI MESARIYA,Male,62,SC,BSP,Elephant,7798,114,7912,1801717
2019,Gujarat,Sabarkantha,KHARADI DHARMENDRASINGH SAMSUBHAI,Male,34,ST,BTP,Auto- Rickshaw,2687,146,2833,1801717
2019,Gujarat,Sabarkantha,JADEJA INDRAVIJAYSINH KALYANSINH,Male,35,GEN,YJJP,Bat,1897,23,1920,1801717
